item_id,general_category,sub_category,specific_category
7290108273090,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108273168,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108273182,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108273410,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",רדיד אלומיניום וניילון נצמד
7290108273427,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",רדיד אלומיניום וניילון נצמד
7290108273434,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290108273441,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290108273595,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108273601,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108273618,פארם,היגיינת הפה,קיסמי שיניים וחוט דנטלי
7290108273625,פארם,היגיינת הפה,קיסמי שיניים וחוט דנטלי
7290108273656,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108273687,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108273694,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108273724,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108273731,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108273748,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108273793,אחזקה וניקיון,אביזרי ניקיון,כפפות מסכות ואלכוג'ל
7290108273809,אחזקה וניקיון,אביזרי ניקיון,כפפות מסכות ואלכוג'ל
7290108273816,אחזקה וניקיון,אביזרי ניקיון,כפפות מסכות ואלכוג'ל
7290108273823,אחזקה וניקיון,אביזרי ניקיון,כפפות מסכות ואלכוג'ל
7290108273885,פארם,פלסטרים,תחבושות היגייניות
7290108273892,פארם,פלסטרים,תחבושות היגייניות
7290108273908,פארם,פלסטרים,תחבושות היגייניות
7290108273915,פארם,פלסטרים,תחבושות היגייניות
7290108274059,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108274080,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108274103,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",רדיד אלומיניום וניילון נצמד
7290108274127,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות אשפה ואחסון
7290108274158,פארם,מוצרי היגיינה,צמר גפן וקיסמי אוזניים
7290108274189,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108274196,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108274400,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108274486,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108274622,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108274707,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108275087,אחזקה וניקיון,אביזרי ניקיון,כפפות מסכות ואלכוג'ל
7290108275100,אחזקה וניקיון,אביזרי ניקיון,כפפות מסכות ואלכוג'ל
7290108275117,אחזקה וניקיון,אביזרי ניקיון,כפפות מסכות ואלכוג'ל
7290108275254,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108275261,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108275278,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108275285,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108275292,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290108275407,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108275537,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290108275544,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290108275551,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290108275704,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",רדיד אלומיניום וניילון נצמד
7290108276343,אחזקה וניקיון,אביזרי ניקיון,מטליות למשטח ולרצפה
7290108276930,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108277234,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108277258,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108277265,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108277272,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108277289,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108277432,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108277555,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות אשפה ואחסון
7290108277562,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290108277739,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290108277746,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290108277937,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290108277944,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290108278019,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108278033,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108278040,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108278286,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290108278590,חד פעמי ומתכלה,חד פעמי,כלי הגשה ואחסון חד פעמי
7290108278606,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",רדיד אלומיניום וניילון נצמד
7290108278637,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290108278668,פארם,היגיינת הפה,קיסמי שיניים וחוט דנטלי
7290108278927,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290108350128,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות אשפה ואחסון
7290108350142,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",שקיות למזון
7290108350203,אחזקה וניקיון,ניקוי כלים ומבשמים,"ברזלית, כרית יפנית וסקוטש"
7290108350524,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290108350531,אחזקה וניקיון,ניקוי כלים ומבשמים,נוזל כלים
7290108350548,אחזקה וניקיון,ניקוי כלים ומבשמים,נוזל כלים
7290108350555,אחזקה וניקיון,ניקוי כלים ומבשמים,נוזל כלים
7290108350586,אחזקה וניקיון,ניקוי כלים ומבשמים,נוזל כלים
7290108350616,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290108350623,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290108350647,תינוקות,טיפוח ואביזרי תינוקות וילדים,שמפו ומרכך לילדים ותינוקות
7290108350685,אחזקה וניקיון,ניקוי כלים ומבשמים,מוצרים למדיח
7290108350722,פארם,היגיינת הפה,משחות שיניים לילדים
7290108350739,פארם,היגיינת הפה,משחות שיניים לילדים
7290108350753,פארם,היגיינת הפה,משחות שיניים למבוגרים
7290108351149,אחזקה וניקיון,מוצרי ניקיון לבית,חיטוי וניקוי לבית
7290108351156,אחזקה וניקיון,מוצרי ניקיון לבית,ניקוי רצפות וחלונות
7290108351514,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה
7290108351538,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290108351545,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290108351552,אחזקה וניקיון,מוצרי ניקיון לבית,חיטוי וניקוי לבית
7290108351569,אחזקה וניקיון,מוצרי כביסה,מוצרי כביסה נלווים
7290108351590,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290108351606,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290108351613,אחזקה וניקיון,מוצרי ניקיון לבית,ניקוי רצפות וחלונות
7290108351699,אחזקה וניקיון,אביזרי ניקיון,מטליות למשטח ולרצפה
7290108351705,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290108351712,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290108351736,אחזקה וניקיון,מוצרי ניקיון לבית,ניקוי רצפות וחלונות
7290108351750,אחזקה וניקיון,מוצרי ניקיון לבית,ניקוי רצפות וחלונות
7290108351767,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290108351774,אחזקה וניקיון,מוצרי ניקיון לבית,ניקוי שטיחים ורהיטים
7290108351781,אחזקה וניקיון,מוצרי ניקיון לבית,ניקוי אסלה ואמבטיה
7290108351804,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290108351811,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290108351835,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה
7290108351842,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290108351866,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290108351910,אחזקה וניקיון,ניקוי כלים ומבשמים,מוצרים למדיח
7290108351927,אחזקה וניקיון,ניקוי כלים ומבשמים,מוצרים למדיח
7290108351972,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290108351989,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290108352009,אחזקה וניקיון,ניקוי כלים ומבשמים,מוצרים למדיח
7290108352047,פארם,היגיינת הפה,מברשות שיניים
7290108352054,פארם,היגיינת הפה,מברשות שיניים
7290108352078,פארם,היגיינת הפה,מי פה ושטיפה דנטלית
7290108352092,פארם,היגיינת הפה,משחות מיוחדות
7290108352146,אחזקה וניקיון,מוצרי ניקיון לבית,ניקוי אסלה ואמבטיה
